字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
267,管,,146715,0.0009049260450939793,92116542,0.5681672497003949
268,老,,146232,0.0009019469408457403,92262774,0.5690691966412407
269,整,,145997,0.0009004974801866592,92408771,0.5699696941214273
270,使,,145957,0.0009002507634787305,92554728,0.570869944884906
271,些,,145823,0.0008994242625071693,92700551,0.5717693691474133
272,信,,144860,0.000893484557763786,92845411,0.572662853705177
273,東,,144765,0.0008928986055824552,92990176,0.5735557523107595
274,型,,144577,0.0008917390370551904,93134753,0.5744474913478147
275,料,,143833,0.0008871501062877165,93278586,0.5753346414541024
276,包,,143314,0.0008839489570023417,93421900,0.5762185904111047
277,空,,143071,0.0008824501530016748,93564971,0.5771010405641064
278,克,,142666,0.0008799521463338967,93707637,0.5779809927104403
279,口,,142273,0.0008775281546784973,93849910,0.5788585208651188
280,任,,142108,0.0008765104482582913,93992018,0.5797350313133771
281,戰,,142010,0.000875905992323866,94134028,0.5806109373057009
282,男,,141722,0.0008741296320267794,94275750,0.5814850669377277
283,題,,141676,0.0008738459078126615,94417426,0.5823589128455404
284,處,,141602,0.0008733894819029933,94559028,0.5832323023274434
285,推,,141405,0.0008721744021164445,94700433,0.5841044767295598
286,結,,141054,0.0008700094630043701,94841487,0.5849744861925642
287,求,,140582,0.0008670982058508115,94982069,0.585841584398415
288,昨,,140458,0.0008663333840562325,95122527,0.5867079177824712
289,片,,140180,0.0008646187029361281,95262707,0.5875725364854074
290,放,,139706,0.000861695109947173,95402413,0.5884342315953546
291,客,,139578,0.0008609056164818011,95541991,0.5892951372118364
292,帶,,138554,0.0008545896687588264,95680545,0.5901497268805952
293,局,,138124,0.0008519374641485929,95818669,0.5910016643447438
294,專,,138075,0.0008516352361813802,95956744,0.5918532995809251
295,百,,137421,0.000847601418006746,96094165,0.5927009009989319
296,各,,136821,0.0008439006673878154,96230986,0.5935448016663197
297,較,,136793,0.0008437279656922654,96367779,0.5943885296320119
298,季,,136697,0.0008431358455932366,96504476,0.5952316654776052
299,賽,,134830,0.0008316203432506645,96639306,0.5960632858208559
300,容,,134664,0.0008305964689127604,96773970,0.5968938822897686
301,馬,,134070,0.0008269327258000192,96908040,0.5977208150155686
302,世,,133561,0.0008237932556916265,97041601,0.5985446082712603
303,連,,133445,0.0008230777772386332,97175046,0.5993676860484989
304,張,,133404,0.0008228248926130063,97308450,0.600190510941112
305,隊,,132987,0.0008202528709328496,97441437,0.6010107638120448
306,那,,132743,0.0008187478990144846,97574180,0.6018295117110593
307,率,,132532,0.0008174464683801607,97706712,0.6026469581794394
308,陳,,132456,0.0008169777066350961,97839168,0.6034639358860745
309,買,,132117,0.0008148867825354004,97971285,0.6042788226686099
310,億,,131363,0.0008102361725909445,98102648,0.6050890588412009
311,知,,131117,0.0008087188648371829,98233765,0.605897777706038
312,程,,131076,0.000808465980211556,98364841,0.6067062436862496
313,醫,,130319,0.0008037968665140054,98495160,0.6075100405527636
314,友,,129937,0.0008014407219532863,98625097,0.6083114812747169
315,太,,129503,0.0007987638456722598,98754600,0.6091102451203891
316,完,,129410,0.0007981902293263257,98884010,0.6099084353497155
317,花,,129093,0.0007962349994159907,99013103,0.6107046703491315
318,南,,129012,0.0007957353980824351,99142115,0.6115004057472139
319,直,,128996,0.0007956367113992636,99271111,0.6122960424586131
320,五,,128313,0.0007914240236113811,99399424,0.6130874664822246
321,視,,128292,0.0007912944973397185,99527716,0.6138787609795643
322,見,,128194,0.0007906900414052932,99655910,0.6146694510209696
323,聯,,128176,0.0007905790188867253,99784086,0.6154600300398563
324,需,,127655,0.000787365533765954,99911741,0.6162473955736222
325,周,,126826,0.0007822523299941316,100038567,0.6170296479036164
326,別,,126765,0.0007818760870145404,100165332,0.6178115239906309
327,傳,,126751,0.0007817897361667653,100292083,0.6185933137267977
328,四,,126461,0.0007800010400342823,100418544,0.619373314766832
329,解,,126448,0.0007799208571042055,100544992,0.6201532356239362
330,增,,126330,0.0007791930428158157,100671322,0.620932428666752
331,轉,,125655,0.000775029698369519,100796977,0.6217074583651215
332,觀,,125480,0.000773950312772331,100922457,0.6224814086778938
333,低,,125375,0.0007733026814140181,101047832,0.6232547113593079
334,教,,125134,0.0007718162132487477,101172966,0.6240265275725566
335,店,,124742,0.0007693983895110464,101297708,0.6247959259620677
336,議,,124198,0.0007660430422832161,101421906,0.6255619690043509
337,續,,124067,0.0007652350450647496,101545973,0.6263272040494156
338,王,,123872,0.0007640323011135972,101669845,0.6270912363505292
339,團,,123371,0.0007609421743467902,101793216,0.627852178524876
340,西,,123157,0.0007596222399593717,101916373,0.6286118007648354
341,術,,123033,0.0007588574181647927,102039406,0.6293706581830002
342,院,,122957,0.0007583886564197282,102162363,0.6301290468394198
343,精,,122895,0.0007580062455224387,102285258,0.6308870530849423
344,演,,122888,0.0007579630700985512,102408146,0.6316450161550409
345,企,,122855,0.00075775952881451,102531001,0.6324027756838554
